"","surf","vol","dx","dy","dz","chull","rsv","l","i","s","sphe","compact","intspace","dr1","dr2","dr3","fd"
"MCM10323",378.275240303678,211.212829589844,11.0348296165466,15.7897028923035,11.5535403490067,658.958273069157,1.79096715402305,15.7897028923035,11.5535403490067,11.0348296165466,0.873938234559147,0.453408584535624,447.745443479314,0.698862397336523,0.890909662071392,0.731713600174093,2.06664648984916
"MCM10419",258.399253586798,118.688110351562,6.23281061649323,11.9905638694763,13.7194309234619,431.790423422177,2.17712838144782,13.7194309234619,11.9905638694763,6.23281061649323,0.618107556085281,0.451992275983744,313.102313070614,0.454305331705439,0.230927572535812,0.873984054905002,2.16418824296782
"MCM10422",715.952679659974,1166.89916992188,17.5767140388489,18.9807052612305,8.9244270324707,1427.34783669539,0.61355145167162,18.9807052612305,17.5767140388489,8.9244270324707,0.62035013993902,0.748667003948423,260.448666773516,0.470184163846615,0.139613402736446,0.926030608290971,2.15053235236206
"MCM10423",408.107320746721,242.496887207031,7.42316818237305,15.7682499885559,12.643660068512,592.898429850474,1.68293838921858,15.7682499885559,12.643660068512,7.42316818237305,0.651389515790887,0.460801465130583,350.401542643443,0.470766774230529,0.374422922700283,0.801842948817296,2.14804856832633
"MCM10519",552.417666786489,523.534362792969,10.2846965789795,16.5383803248405,10.3545255661011,913.535731889666,1.05516983420044,16.5383803248405,10.3545255661011,10.2846965789795,0.851634531271309,0.568652160485597,390.001369096697,0.621868428284476,0.988833943326955,0.626090666844119,2.1759257881063
"MCM10522",319.493122269543,184.493270874023,7.01507496833801,11.8236100673676,13.2823600769043,436.742575932782,1.73173319956857,13.2823600769043,11.8236100673676,7.01507496833801,0.6792241125223,0.490542113568,252.249305058758,0.528149736019881,0.232756286696274,0.890173884679331,2.07643219320438
"MCM10523",317.026735143668,154.279235839844,9.34802055358887,14.6776089668274,11.0783152580261,606.59785657076,2.05488919761549,14.6776089668274,11.0783152580261,9.34802055358887,0.813024116335205,0.43879320035179,452.318620730916,0.636889875913452,0.675341776836039,0.754776563612236,1.91940886212905
"MCM10619",473.166075832024,376.213226318359,8.61012744903564,20.750236928463,12.9631330966949,839.848945605921,1.25770717968225,20.750236928463,12.9631330966949,8.61012744903564,0.650771772078111,0.532631153267205,463.635719287562,0.414941163260897,0.641436046764165,0.624722172637629,1.98628660166867
"MCM10622",212.973270717168,110.673095703125,7.49555563926697,7.92386591434479,16.6304609775543,319.017283305051,1.92434547316231,16.6304609775543,7.92386591434479,7.49555563926697,0.752642525537264,0.523424117215391,208.344187601926,0.450712439624104,0.953112784509914,0.476467003833472,2.00968416177021
"MCM10623",484.157757756304,281.545593261719,11.6983032226562,16.7152433395386,18.7371940612793,1138.57864978123,1.71964246411146,18.7371940612793,16.7152433395386,11.6983032226562,0.758827095797591,0.429071549731525,857.033056519511,0.624335916274197,0.28725416661473,0.892088926702258,2.13011837920983
"MCM10719",441.125492398898,324.15234375,12.7308945655823,13.7416947484016,10.6337289810181,668.428896517391,1.36085856204425,13.7416947484016,12.7308945655823,10.6337289810181,0.864617428188609,0.517314612142091,344.276552767391,0.773829514896983,0.325228866233718,0.926442829554416,2.18602656804794
"MCM10722",427.980036743158,203.612396240234,13.9176160097122,12.9638357162476,18.2203459739685,944.056244755642,2.10193507195997,18.2203459739685,13.9176160097122,12.9638357162476,0.871863552587241,0.391078033577348,740.443848515407,0.71150326864095,0.818552566873866,0.763850260011329,2.08921946559997
"MCM10723",514.552185897466,289.215240478516,18.0035290718079,14.8704941272736,15.0060091018677,1360.55008613474,1.77913233426469,18.0035290718079,15.0060091018677,14.8704941272736,0.935425740889374,0.411025544679024,1071.33484565622,0.825976622025712,0.95674642096459,0.833503755958932,2.1029943071196
"MCM10819",336.823857676187,197.465530395508,9.89589977264404,16.36319231987,9.47202110290527,539.17263161054,1.70573495536945,16.36319231987,9.89589977264404,9.47202110290527,0.82133563099784,0.486865285599932,341.707101215032,0.578861442055124,0.938489604104559,0.604765841481148,2.03927101593108
"MCM10822",595.745704791789,375.101043701172,17.7466306686401,12.1822395324707,8.93481063842773,939.496845284085,1.58822726514831,17.7466306686401,12.1822395324707,8.93481063842773,0.717423976026485,0.422203717556202,564.395801582913,0.503465181941062,0.631468994724272,0.686453657594723,2.14073343131385
"MCM10823",857.558622673664,732.092224121094,10.3624777793884,23.0207023620605,13.7082636356354,1495.57983936567,1.17138059170509,23.0207023620605,13.7082636356354,10.3624777793884,0.698139272120956,0.458068930434196,763.487615244574,0.45013734231091,0.735682849170886,0.595475473338615,2.17441612855155
"MCM10919",778.303642175715,431.626434326172,10.7651529312134,20.5890645980835,14.1924018263817,1275.10785878319,1.80318808182069,20.5890645980835,14.1924018263817,10.7651529312134,0.734710022436079,0.354873648357148,843.481424457018,0.52285779569682,0.651131951162971,0.68931746552987,2.27059143254548
"MCM10922",261.895544929075,240.074951171875,3.93615126609802,15.5872707366943,9.86877965927124,271.778036200498,1.09089075578559,15.5872707366943,9.86877965927124,3.93615126609802,0.465268170383442,0.713269926314706,31.7030850286235,0.252523442531337,0.490810440306164,0.63313070171027,2.04004662232582
"MCM10923",572.581933543847,362.065826416016,10.2821207046509,18.060483455658,14.5939702987671,996.719111193247,1.58143047967732,18.060483455658,14.5939702987671,10.2821207046509,0.73748669341732,0.429046971674532,634.653284777232,0.569315917256341,0.445661030200996,0.80806088799329,2.30329017522435
"MCM11019",719.70437853342,414.469207763672,12.2237796783447,21.329613506794,14.7087264060974,1479.23936526771,1.73644836589113,21.329613506794,14.7087264060974,12.2237796783447,0.780939980170285,0.373529431572505,1064.77015750404,0.573089600261682,0.727103879274735,0.689591792247541,2.22764157776012
"MCM11022",129.989349891039,90.0894622802734,3.39117383956909,12.8083038330078,4.5104398727417,98.8790623598663,1.44289183885497,12.8083038330078,4.5104398727417,3.39117383956909,0.583888420531579,0.747639690852302,8.78960007959287,0.264763694223885,0.881145738250142,0.352149662558598,2.16678444631387
"MCM11023",446.147372450999,341.639434814453,13.0958247184753,12.1515345573425,12.0510559082031,774.688604992923,1.30590127188714,13.0958247184753,12.1515345573425,12.0510559082031,0.969978424424043,0.529725786822689,433.04917017847,0.920221228312694,0.903826905865208,0.927893799632136,2.12486859801157
"MCM11119",566.123101066174,295.438110351562,9.11579990386963,22.9874296188354,14.3533225059509,1212.72664762277,1.91621554982363,22.9874296188354,14.3533225059509,9.11579990386963,0.631512915726341,0.378922963717595,917.288537271211,0.396555859224918,0.62242918029807,0.624398758101693,2.07143053658812
"MCM11122",113.844555268377,58.9250068664551,4.09346342086792,11.4771995544434,6.50433684885502,103.274460050582,1.93202447182381,11.4771995544434,6.50433684885502,4.09346342086792,0.607735058309193,0.64323789319665,44.3494531841266,0.356660472918513,0.673488680476495,0.566718110807517,1.96355704927132
"MCM11123",358.940384430124,216.798934936523,12.3668632507324,11.8137253522873,16.0979043841362,704.371974291302,1.6556372130482,16.0979043841362,12.3668632507324,11.8137253522873,0.888344898601792,0.486220460627145,487.573039354779,0.733867282994252,0.870888239185837,0.768228146697122,2.15375952329024
"MCM11219",875.007081939723,1035.69201660156,12.168155670166,19.3543095588684,14.3293043375015,1534.32168829334,0.844852589296674,19.3543095588684,14.3293043375015,12.168155670166,0.811239162793556,0.565752274791058,498.629671691778,0.628705231419139,0.699262122575314,0.740367632021037,2.11442069510677
"MCM11222",137.362053760666,86.7389297485352,4.65979957580566,12.4273443222046,6.1909499168396,117.484518257972,1.58362633893331,12.4273443222046,6.1909499168396,4.65979957580566,0.655943275664082,0.689858556100609,30.745588509437,0.374963423800832,0.802878465329243,0.498171592926568,1.9804145884367
"MCM11223",474.814194596254,271.129211425781,11.7433919906616,12.9639692306519,12.6224113404751,797.518421969881,1.75124691323137,12.9639692306519,12.6224113404751,11.7433919906616,0.944573154273253,0.426656111940093,526.3892105441,0.905848492982819,0.279833081419334,0.973653293671108,2.13528355832936
"MCM20119",266.210512631449,148.478149414062,7.13467156887054,15.1035504341125,8.82140970230103,412.767305082594,1.79292719960474,15.1035504341125,8.82140970230103,7.13467156887054,0.725621779595014,0.509370692426668,264.289155668531,0.472383735201515,0.788334323817174,0.584061988655143,2.12336594613578
"MCM20122",693.061394744426,513.633422851562,10.7412538528442,18.4388756752014,13.0585179328918,1172.08596123808,1.34933079490179,18.4388756752014,13.0585179328918,10.7412538528442,0.782517175064559,0.447522216838645,658.452538386514,0.582533015681115,0.69896363662381,0.708205758470097,2.10032251190873
"MCM20123",196.025519248006,89.3943252563477,6.2473851442337,13.8194098472595,8.1726861000061,273.755539187408,2.192818377295,13.8194098472595,8.1726861000061,6.2473851442337,0.701747296937136,0.493224693983321,184.361213931061,0.452073222611065,0.745734987499045,0.591391831513471,2.13039676824547
"MCM20219",747.127478153836,546.703125,10.651873588562,16.8795738220215,16.1982434857637,1442.01231677018,1.36660546462733,16.8795738220215,16.1982434857637,10.651873588562,0.745889000082999,0.432769972003938,895.309191770176,0.631051097668433,0.109403200333446,0.959635809325415,2.13523052166959
"MCM20222",679.616657486252,448.154113769531,9.1985387802124,16.5400791168213,15.8597160577774,1120.31711768603,1.51647979256474,16.5400791168213,15.8597160577774,9.1985387802124,0.685806450507958,0.416714265236452,672.163003916502,0.556136322882366,0.0926730669381773,0.958865791739052,2.17440615912448
"MCM20223",474.852663301786,403.877410888672,10.6374816894531,15.5919461250305,12.1552753448486,743.021906237205,1.175734642492,15.5919461250305,12.1552753448486,10.6374816894531,0.842049278693189,0.556448473445894,339.144495348533,0.682242075758346,0.693651316881716,0.779586797400176,2.33972897483449
"MCM20319",368.244113549509,225.10188293457,10.1359453201294,13.8119525909424,11.2230761051178,686.492957563521,1.63589974792234,13.8119525909424,11.2230761051178,10.1359453201294,0.871874234619752,0.48596060387916,461.391074628951,0.733853179222202,0.704263157034515,0.812562599764329,1.94507331120264
"MCM20322",743.288600296356,495.591186523438,11.7598893642426,17.7077422142029,13.9911799430847,1347.89795344329,1.49980189419935,17.7077422142029,13.9911799430847,11.7598893642426,0.823372414914789,0.407451294504237,852.306766919856,0.664110038535024,0.624857804130604,0.790116536249482,2.10124839473357
"MCM20323",428.790938773026,242.340454101562,9.77470016479492,16.4167017936707,11.5343601703644,704.994572070086,1.76937416562455,16.4167017936707,11.5343601703644,9.77470016479492,0.796115031013987,0.438385118877422,462.654117968524,0.595411933995383,0.735070825951106,0.702599116152026,1.97848889061867
"MCM20419",342.022085539602,197.527801513672,8.88940620422363,12.9147214889526,13.7241172790527,569.159290322876,1.73151365488128,13.7241172790527,12.9147214889526,8.88940620422363,0.763938995709969,0.479566451113577,371.631488809204,0.647721527255646,0.167413476746117,0.941023836095055,2.03885566894728
"MCM20422",634.030572686918,375.550201416016,10.4812488555908,22.3095374107361,16.2053509950638,1568.38016246836,1.68827115601669,22.3095374107361,16.2053509950638,10.4812488555908,0.672293665546945,0.397026282609379,1192.82996105234,0.469810227913865,0.516066748559072,0.726386688200233,2.13215359774306
"MCM20423",392.505092841875,208.158401489258,11.8693609237671,16.7937331199646,11.216344833374,884.640436290155,1.88560773926836,16.7937331199646,11.8693609237671,11.216344833374,0.85778024626097,0.432747722655686,676.482034800897,0.667888714989754,0.88291722633637,0.706773225403746,2.16233257081172
"MCM20519",935.441028011636,808.233337402344,11.4519202709198,19.0349197387695,18.6918663978577,1753.50816274907,1.15738980901003,19.0349197387695,18.6918663978577,11.4519202709198,0.716997494078211,0.448565171914563,945.274825346728,0.601626927146691,0.0452397949342258,0.981977683876799,2.13854095644241
"MCM20522",937.812656719204,655.707397460938,11.055965423584,22.3518381714821,18.2859220504761,2163.76725325511,1.43023040513291,22.3518381714821,18.2859220504761,11.055965423584,0.668735551178401,0.389201725462756,1508.05985579417,0.494633387140835,0.359947054269232,0.818094776375324,2.29712289909566
"MCM20523",604.756037579997,401.557006835938,10.2320318222046,18.9864897727966,13.9715130329132,1024.23374728774,1.50602785478745,18.9864897727966,13.9715130329132,10.2320318222046,0.733519867839395,0.435246596664038,622.676740451805,0.538911191307452,0.572848344030743,0.735866039489366,2.15651711329402
"MCM20619",660.519450218343,395.608245849609,12.2027463912964,19.6580533981323,15.3846582174301,1353.62643694205,1.66963013826926,19.6580533981323,15.3846582174301,12.2027463912964,0.789639629377931,0.394556077364147,958.018191092441,0.620750495695354,0.573201771138846,0.782613512429048,2.11547735150587
"MCM20622",315.406691306942,280.708038330078,8.9958074092865,10.79075050354,9.41089057922363,427.446390145247,1.12361118400202,10.79075050354,9.41089057922363,8.9958074092865,0.927112936425693,0.657329497217228,146.738351815169,0.833659105206381,0.768748562967812,0.872125676164626,2.16930888609097
"MCM20623",524.431011343032,316.1142578125,13.2200961112976,19.1672296524048,13.2460796833038,1083.61971231578,1.65899195743993,19.1672296524048,13.2460796833038,13.2200961112976,0.882959611517135,0.427915957731468,767.505454503277,0.68972388556105,0.995630908264187,0.691079510368466,2.09524644398982
"MCM20719",592.859085133811,488.053894042969,10.3218145370483,18.1718702316284,14.0630910396576,1030.88022728262,1.21474102014155,18.1718702316284,14.0630910396576,10.3218145370483,0.747040067636332,0.505643582678644,542.826333239656,0.568010579289911,0.52340764853524,0.773893433114032,2.07338276523395
"MCM20722",470.692190297778,240.196334838867,9.94909715652466,12.4864616394043,16.3262598514557,903.192933758784,1.95961437385602,16.3262598514557,12.4864616394043,9.94909715652466,0.785984082050232,0.397000800735633,662.996598919917,0.609392307059083,0.602117022214833,0.764808459072209,2.02759093085785
"MCM20723",436.642749445584,211.499435424805,8.97753095626831,17.0947360992432,11.0241785049438,853.081769886577,2.06451023648631,17.0947360992432,11.0241785049438,8.97753095626831,0.753416386530177,0.393155189986087,641.582334461772,0.525163471617779,0.747863025188314,0.644887317414155,2.11144153619608
"MCM20819",535.720109283704,346.25390625,14.7357125282288,19.2103395462036,11.7175712585449,1064.06807712187,1.54718863704864,19.2103395462036,14.7357125282288,11.7175712585449,0.785699255533365,0.445118826600015,717.814170871868,0.60996169434499,0.59719276590269,0.767071945437886,1.97718256132861
"MCM20822",467.574717953065,351.692993164062,7.35146999359131,13.80482006073,16.6144964694977,695.078542548735,1.32949682547399,16.6144964694977,13.80482006073,7.35146999359131,0.617651472725953,0.515318318710729,343.385549384672,0.442473234568846,0.303321642885921,0.830890065556549,2.18986188626154
"MCM20823",392.998325335403,227.830596923828,11.8282876014709,12.2678880691528,10.4409453868866,593.372436351536,1.72495850268433,12.2678880691528,11.8282876014709,10.4409453868866,0.909067201919205,0.459023362605953,365.541839427708,0.851079283413091,0.240620831703697,0.964166573316947,2.22110955798466
"MCM20919",343.235201662692,169.158813476562,13.2265014648438,15.5085163116455,10.7131097316742,872.510537850198,2.02907075669603,15.5085163116455,13.2265014648438,10.7131097316742,0.824021652605287,0.430945208122834,703.351724373636,0.690788823146777,0.475875154430682,0.85285408346328,2.08893321343668
"MCM20922",512.093480056192,463.598358154297,10.5174026489258,11.9882097244263,15.5182495117188,843.532312816885,1.10460589656738,15.5182495117188,11.9882097244263,10.5174026489258,0.840891533320228,0.565669553764746,379.933954662588,0.677744138666121,0.705888399334219,0.772523325866958,2.16012208951043
"MCM20923",279.025303211388,148.138488769531,7.55408954620361,14.8528547286987,11.0635749101639,531.059295100487,1.88354360523744,14.8528547286987,11.0635749101639,7.55408954620361,0.702888246227543,0.485235398524468,382.920806330955,0.508595127615944,0.519167245936725,0.744878685764482,2.08120267019936
"MCM21019",403.14879315759,260.349487304688,13.383780002594,14.3927059173584,11.0260398387909,644.001445452136,1.54849082796842,14.3927059173584,13.383780002594,11.0260398387909,0.857773499083386,0.489091270708795,383.651958147449,0.766085258887481,0.299681017130661,0.929900192461545,2.17556314560624
"MCM21022",468.50750557113,241.682418823242,9.92234468460083,16.1499810218811,15.5826945304871,1120.5724555625,1.93852539151298,16.1499810218811,15.5826945304871,9.92234468460083,0.731371470379301,0.400495472585104,878.890036739259,0.614387389753422,0.0910917819651922,0.96487386018439,2.33777779447071
"MCM21023",290.519644777753,187.54150390625,8.42720460891724,12.165771484375,11.4379987716675,485.740787443929,1.54909520680276,12.165771484375,11.4379987716675,8.42720460891724,0.799145378562505,0.545389638608343,298.199283537679,0.692697920533905,0.194666228250473,0.940178663256808,2.05216440942754
"MCM21119",659.890614887735,383.364990234375,16.260719537735,17.9623889923096,17.7285194396973,1658.13851950363,1.72131162651108,17.9623889923096,17.7285194396973,16.260719537735,0.939898560480957,0.386741228492466,1274.77352926926,0.905264858961515,0.137435359131349,0.986980041869017,1.98273492369414
"MCM21122",268.798026039434,148.244705200195,9.2041449546814,10.997371673584,21.1761713027954,548.491858281578,1.81320490115609,21.1761713027954,10.997371673584,9.2041449546814,0.713855294568451,0.503938466326496,400.247153081383,0.43464632123874,0.85021527126984,0.519327668648593,2.40015670104698
"MCM21123",431.372150293245,262.402618408203,11.813019990921,18.4148802757263,11.8767602443695,819.194671693304,1.64393233920474,18.4148802757263,11.8767602443695,11.813019990921,0.860897928672839,0.45949148116311,556.792053285101,0.64149317367501,0.990345107182109,0.64495451865766,2.27826781574398
"MCM21219",446.781193809385,222.92317199707,10.0374202728271,20.2928905487061,12.4284000396729,923.52558517578,2.00419359641651,20.2928905487061,12.4284000396729,10.0374202728271,0.736481248171603,0.397947746405543,700.60241317871,0.49462742869163,0.766858105720482,0.612450947283374,2.14634990729923
"MCM21222",343.613936651869,166.656448364258,10.9336800575256,11.9692497253418,12.8792524337769,646.568562898806,2.06181002910154,12.8792524337769,11.9692497253418,10.9336800575256,0.918738070661935,0.42621438427346,479.912114534548,0.848937476281713,0.46773007241626,0.929343514841863,2.07382999230151
"MCM21223",313.44165654217,151.266586303711,11.0364408493042,15.2090725898743,12.9512225240469,658.711607804097,2.0721142996699,15.2090725898743,12.9512225240469,11.0364408493042,0.851951477917169,0.438015434995499,507.445021500386,0.725648509078188,0.541109354049754,0.851545841964712,2.10559369917348
"MCM30119",380.434978817381,385.779479980469,7.33669640123844,20.457405090332,8.49829244613647,528.159902136203,0.986146227468194,20.457405090332,8.49829244613647,7.33669640123844,0.67650803571904,0.673642944852372,142.380422155734,0.358632796722869,0.911468498202114,0.415413998432904,2.1823577051338
"MCM30122",628.887981529318,415.628570556641,8.98811721801758,19.8976759910583,13.3066291809082,1006.42028389455,1.51310094175447,19.8976759910583,13.3066291809082,8.98811721801758,0.673217942242449,0.42826681639799,590.791713337914,0.45171693528715,0.604153380284971,0.668752933100728,2.13202810936964
"MCM30123",385.187613075792,193.246063232422,9.94800066947937,13.0416231155396,11.7188816070557,619.37585654933,1.99324946978359,13.0416231155396,11.7188816070557,9.94800066947937,0.865136429403062,0.419648410172092,426.129793316908,0.762788541069399,0.427570439362579,0.898575392283205,2.07608975898002
"MCM30219",206.846616886746,89.1884536743164,8.43584823608398,15.1385869979858,10.0553410053253,343.853103499692,2.31920846662589,15.1385869979858,10.0553410053253,8.43584823608398,0.776113296508539,0.466703930631554,254.664649825375,0.557241454384505,0.758383427018449,0.664219256834417,2.07918932203958
"MCM30222",615.490364974956,467.400787353516,10.041113615036,19.9531104564667,17.0824513435364,1276.91032806918,1.3168363888729,19.9531104564667,17.0824513435364,10.041113615036,0.666296687830181,0.473212083104846,809.509540715665,0.503235504907544,0.28961461134969,0.856129743821473,2.08076194489195
"MCM30223",583.54917176702,412.603118896484,11.2007808685303,17.152599811554,14.6355640590191,1147.67704914083,1.41431110198036,17.152599811554,14.6355640590191,11.2007808685303,0.79357088752051,0.459298476820038,735.073930244349,0.653007765096079,0.422901935799839,0.853256312151619,2.19669216457185
"MCM30319",438.381737005062,254.201278686523,8.86526441574097,15.0230512619019,13.2334269285202,801.497038845166,1.72454575866106,15.0230512619019,13.2334269285202,8.86526441574097,0.733923799865306,0.442673466917693,547.295760158643,0.590110774515101,0.290627846999512,0.880874776889026,2.14023648095856
"MCM30322",763.051417861623,566.103576660156,12.6884348392487,15.7249894142151,18.7885799407959,1714.62079300055,1.3479007187402,18.7885799407959,15.7249894142151,12.6884348392487,0.816790346483689,0.433704824600952,1148.51721634039,0.675326974110379,0.502216008895225,0.836944008741779,2.16788652506156
"MCM30323",477.872096958846,296.480926513672,8.41382884979248,18.5746259689331,12.6033189296722,828.305487898027,1.61181396246348,18.5746259689331,12.6033189296722,8.41382884979248,0.671213652041858,0.449956252648183,531.824561384355,0.452974335196035,0.587680963338229,0.678523430337271,2.09695264477763
"MCM30419",321.557758409812,141.618087768555,15.9405002593994,6.88792037963867,13.7434005737305,549.530704963396,2.27059808161886,15.9405002593994,13.7434005737305,6.88792037963867,0.600518920159165,0.40860557006129,407.912617194841,0.432101895646416,0.242704258327629,0.862168711777197,2.1392842429144
"MCM30422",578.870465456021,395.855926513672,10.2646732330322,13.789918422699,19.5320596694946,1079.72441175855,1.46232613100976,19.5320596694946,13.789918422699,10.2646732330322,0.731352649778337,0.450395628562648,683.868485244882,0.525529483665448,0.619607403464183,0.706014555353638,2.2743870170147
"MCM30423",496.105813544496,265.130859375,12.8315663337708,14.3157000541687,13.7465572357178,884.331120683122,1.87117340740335,14.3157000541687,13.7465572357178,12.8315663337708,0.942289323878737,0.402299964774597,619.200261308122,0.896328246974847,0.383484864354622,0.960243451853743,2.11458537398845
"MCM30519",337.995353507915,175.31282043457,8.25338280200958,21.9516925811768,11.7565288543701,695.858617291762,1.9279557117961,21.9516925811768,11.7565288543701,8.25338280200958,0.641463993581095,0.448176601441175,520.545796857192,0.375979336057518,0.744264357513054,0.535563661475979,2.02832173962131
"MCM30522",583.341546266449,410.973297119141,13.262134552002,13.9832353591919,14.8652492463589,1088.16238852699,1.41941471710105,14.8652492463589,13.9832353591919,13.262134552002,0.945835620161,0.458251208627532,677.189091407854,0.892156891028949,0.550187638022239,0.940666054598242,2.17869802374567
"MCM30523",309.015872786316,207.812896728516,10.0899059772491,11.9446201324463,12.1301645636559,461.397506837657,1.48699083478929,12.1301645636559,11.9446201324463,10.0899059772491,0.889020415768003,0.549058139452003,253.584610109142,0.831802893052277,0.0909416249713445,0.984703881778695,2.1080104862146
"MCM30619",416.612328071565,228.769348144531,9.33792734146118,20.8488430976868,13.5026378631592,911.871873593492,1.8211020464523,20.8488430976868,13.5026378631592,9.33792734146118,0.676602294946713,0.434194079389827,683.10252544896,0.447887074486989,0.638194683212276,0.647644466404821,2.08293448858739
"MCM30622",752.421935417026,534.979675292969,12.6149492263794,16.655387878418,16.0433621406555,1339.50829243513,1.40644957213558,16.655387878418,16.0433621406555,12.6149492263794,0.841344045199672,0.423559276970226,804.528617142159,0.75740951327383,0.151475072503244,0.963253588434556,2.1756919087252
"MCM30623",536.878411143528,298.054534912109,11.9425315856934,16.3495292663574,11.3696748018265,930.645786490182,1.80127576754316,16.3495292663574,11.9425315856934,11.3696748018265,0.871561715120523,0.401919125974892,632.591251578073,0.695412975908852,0.884965155518688,0.730451096856202,2.07322439801536
"MCM30719",397.985254542348,201.949417114258,9.97435998916626,14.2149639129639,12.911030292511,691.481370369756,1.97071752040353,14.2149639129639,12.911030292511,9.97435998916626,0.815369518298987,0.418259241469436,489.531953255498,0.701680289182428,0.307487717288429,0.90827035309856,2.1260210695037
"MCM30722",581.242846408029,442.295227050781,7.01472854614258,15.1742897033691,21.3126196861267,936.522481958895,1.31415129727659,21.3126196861267,15.1742897033691,7.01472854614258,0.533857699713241,0.482986144346705,494.227254908114,0.329134974932658,0.429317157520643,0.711986134358074,2.26688893389482
"MCM30723",421.509479993784,254.950256347656,10.265923500061,16.9297766685486,11.3488125801086,784.679625986551,1.65330086751905,16.9297766685486,11.3488125801086,10.265923500061,0.81858691475111,0.461296769480319,529.729369638895,0.606382688977382,0.837498058155236,0.670346266362272,2.01000562392833
"MCM30819",284.540433383914,214.275955200195,12.3637537956238,11.1549181938171,7.6812744140625,375.980968649751,1.32791583226439,12.3637537956238,11.1549181938171,7.6812744140625,0.753500030857927,0.60858666066564,161.705013449556,0.621273647230126,0.258161436132919,0.902227460867547,1.95151259258498
"MCM30822",948.78220230807,800.483947753906,14.9479254186153,17.3328685760498,17.5044422149658,1953.82300742328,1.18526074753938,17.5044422149658,17.3328685760498,14.9479254186153,0.903055360091788,0.439426266716987,1153.33905966937,0.853950399278377,0.0671122674261101,0.990198280138894,2.11709098703611
"MCM30823",787.500172184757,548.748779296875,14.7479569911957,18.5803642272949,14.8857014030218,1526.79244753493,1.43508323279334,18.5803642272949,14.8857014030218,14.7479569911957,0.923024863023278,0.411606772394922,978.04366823805,0.793738853059223,0.964057991925113,0.801152292868103,2.21282173390266
"MCM30919",380.434978817381,385.779479980469,7.33669640123844,20.457405090332,8.49829244613647,528.159902136203,0.986146227468194,20.457405090332,8.49829244613647,7.33669640123844,0.67650803571904,0.673642944852372,142.380422155734,0.358632796722869,0.911468498202114,0.415413998432904,2.1823577051338
"MCM30922",611.988375600773,516.464721679688,12.0018894672394,16.8814926147461,18.0006065368652,1222.56113912724,1.18495678390271,18.0006065368652,16.8814926147461,12.0018894672394,0.77971116742911,0.508668361245719,706.096417447553,0.666749169960441,0.186558877361579,0.937829099268006,2.05563861312647
"MCM30923",707.823533281832,387.203216552734,13.4101295471191,21.0059361457825,18.4150056838989,1728.69946634933,1.82804145994338,21.0059361457825,18.4150056838989,13.4101295471191,0.774671091203746,0.362954148260553,1341.4962497966,0.638397139458676,0.341100109412934,0.876657224705325,2.08969176774386
"MCM31019",206.846616886746,89.1884536743164,8.43584823608398,15.1385869979858,10.0553410053253,343.853103499692,2.31920846662589,15.1385869979858,10.0553410053253,8.43584823608398,0.776113296508539,0.466703930631554,254.664649825375,0.557241454384505,0.758383427018449,0.664219256834417,2.07918932203958
"MCM31022",671.503637893278,373.546142578125,14.1337251663208,17.7524557113647,15.0380190610886,1361.40643015473,1.79764575604696,17.7524557113647,15.0380190610886,14.1337251663208,0.907865275146712,0.373535536849324,987.86028757661,0.796156058413524,0.750107424824365,0.84709514591052,1.9735221142536
"MCM31023",364.1139783213,215.890274047852,10.5973293781281,15.2331228256226,10.6943707466125,742.238629386739,1.68656962397757,15.2331228256226,10.6943707466125,10.5973293781281,0.88338406727586,0.477971671743851,526.348355338887,0.695676749898126,0.979066934369791,0.702047168465307,2.07251256513651
"MCM31119",438.381737005062,254.201278686523,8.86526441574097,15.0230512619019,13.2334269285202,801.497038845166,1.72454575866106,15.0230512619019,13.2334269285202,8.86526441574097,0.733923799865306,0.442673466917693,547.295760158643,0.590110774515101,0.290627846999512,0.880874776889026,2.14023648095856
"MCM31122",726.064401230474,401.731567382812,10.6200199127197,16.6196012496948,20.6162996292114,1526.05981735716,1.80733718776599,20.6162996292114,16.6196012496948,10.6200199127197,0.690461999621556,0.362632134834283,1124.32824997434,0.515127355719652,0.399818581799278,0.806138907010565,2.16599272241108
"MCM31123",422.193854888773,283.086486816406,11.3617873191833,18.8527336120605,10.4137592315674,802.783675306627,1.49139529631658,18.8527336120605,11.3617873191833,10.4137592315674,0.797011692662018,0.493838535299181,519.697188490221,0.552373965805439,0.887660745859432,0.602659940620757,2.17585092048651
"MCM31219",321.557758409812,141.618087768555,15.9405002593994,6.88792037963867,13.7434005737305,549.530704963396,2.27059808161886,15.9405002593994,13.7434005737305,6.88792037963867,0.600518920159165,0.40860557006129,407.912617194841,0.432101895646416,0.242704258327629,0.862168711777197,2.1392842429144
"MCM31222",951.738979325691,509.64404296875,19.5220146179199,15.7109894752502,14.1275548934937,1975.39884163735,1.86745826318635,19.5220146179199,15.7109894752502,14.1275548934937,0.866566598297567,0.324198426557576,1465.7547986686,0.72367300045588,0.706470218956913,0.804783204128358,2.31427216753295
"MCM31223",359.571236143641,180.776092529297,11.9825830459595,14.3515591621399,10.6469467282295,757.772038590454,1.98904197514596,14.3515591621399,11.9825830459595,10.6469467282295,0.870295777298402,0.42999147428584,576.995946061158,0.741866901564025,0.639466653649345,0.83493249134701,2.10191963903237
